id,pA,pB,pTie
100936447,0.2703206,0.47029927,0.2593802
101156092,0.19475073,0.5991282,0.20612116
101474451,0.41295034,0.3368652,0.25018448
101918832,0.36606073,0.3367776,0.29716167
102338226,0.3453922,0.30829337,0.3463145
102440574,0.3816833,0.34280083,0.27551585
102839110,0.6613901,0.12916967,0.2094402
102882378,0.15356684,0.13290727,0.7135259
103186650,0.40319014,0.33643907,0.26037082
104773595,0.35672033,0.33317602,0.3101037
104856430,0.43573055,0.25432923,0.30994025
105393223,0.18071483,0.15325528,0.66602993
105595476,0.43083963,0.17183274,0.39732763
106083975,0.113469124,0.1158875,0.77064335
106390115,0.32146272,0.34363493,0.33490232
107022877,0.23603137,0.48839694,0.27557173
107286860,0.15204936,0.6543318,0.19361888
107484016,0.26627764,0.26751217,0.46621016
108386988,0.38030392,0.32081598,0.29888007
109525309,0.29297686,0.35884944,0.34817374
109816184,0.12640229,0.72592026,0.14767747
111396302,0.48822415,0.24713223,0.26464358
111591547,0.15894936,0.16644357,0.67460704
111595695,0.21924052,0.22640869,0.5543508
111741281,0.33905074,0.41467425,0.24627507
111979495,0.34724015,0.33788124,0.31487858
112344150,0.20479712,0.54680496,0.24839795
112768373,0.25380394,0.3805768,0.36561927
113322996,0.21848601,0.51917607,0.26233798
113396996,0.28784806,0.32816914,0.3839828
113814017,0.39468026,0.33814174,0.26717794
114099029,0.27425823,0.41712147,0.30862036
116022101,0.34681064,0.31733337,0.335856
116274384,0.36388958,0.34582034,0.29029012
117044552,0.46467316,0.26839653,0.26693028
118655033,0.36351472,0.33376265,0.30272266
119286383,0.063072905,0.8609336,0.07599348
119300546,0.4627594,0.29463193,0.24260867
119447867,0.29075316,0.4020638,0.30718312
120292603,0.21565056,0.44825268,0.3360967
121039605,0.3977619,0.3790408,0.22319722
121115833,0.402467,0.2990041,0.29852888
121733546,0.40728673,0.335753,0.2569602
121899774,0.30750036,0.40508252,0.28741708
122059149,0.4297351,0.29362175,0.2766431
122160973,0.40651485,0.33502492,0.25846022
122208084,0.54422987,0.2363678,0.21940237
122523438,0.37440127,0.35258883,0.27300987
122601610,0.27450272,0.36186194,0.36363533
122775923,0.23363955,0.27378327,0.49257717
124060038,0.54625136,0.23799168,0.21575704
124315031,0.28359547,0.30585644,0.41054812
125049334,0.41007727,0.31459013,0.27533254
125493611,0.27409658,0.4312512,0.2946522
125787766,0.17801185,0.58158237,0.24040578
126177764,0.3618766,0.37938687,0.2587365
126225654,0.15049027,0.67707115,0.17243859
126227049,0.4395527,0.3158508,0.24459651
126678421,0.5017001,0.2491597,0.24914022
127305631,0.47740954,0.2721831,0.25040734
128439439,0.6703755,0.13806988,0.19155464
128647490,0.20108587,0.54232806,0.25658605
128673789,0.5065727,0.25967047,0.23375677
129481800,0.36130986,0.38100624,0.257684
129920613,0.3002786,0.4423777,0.25734374
130376213,0.31721693,0.29481328,0.38796985
130922453,0.3392663,0.30788273,0.3528509
130949313,0.26751792,0.49370053,0.23878153
131454827,0.7542912,0.10157609,0.14413273
131561875,0.31740674,0.3471174,0.33547595
131913663,0.25980893,0.3890975,0.35109356
131976127,0.43319702,0.3025317,0.2642713
132447208,0.102297254,0.7720033,0.12569943
133559054,0.56555676,0.21766788,0.21677533
134416987,0.5231374,0.22940944,0.24745318
134602342,0.77071255,0.09901911,0.13026837
134894387,0.48144647,0.25561947,0.262934
135033830,0.21101592,0.539308,0.24967605
135748570,0.17304482,0.16780588,0.6591493
135868301,0.5450488,0.21598995,0.2389613
135965211,0.53448725,0.2386435,0.22686926
136877293,0.37947255,0.3523185,0.26820898
137526381,0.32884327,0.25843897,0.4127177
140071533,0.35888746,0.23757078,0.4035417
141477074,0.6552966,0.14960904,0.19509433
141737739,0.7517591,0.109698296,0.13854255
141836949,0.3446699,0.34075645,0.31457362
142188832,0.32185337,0.37104374,0.30710295
142359881,0.27572262,0.35887828,0.36539912
143611734,0.4797375,0.17465775,0.34560478
144093798,0.6080972,0.17841198,0.21349086
145160168,0.27120268,0.31138465,0.41741267
145822423,0.30698282,0.27232745,0.4206897
146112016,0.13772108,0.7067993,0.15547962
146344468,0.41093615,0.26206937,0.32699445
146934869,0.39338845,0.30933058,0.29728097
147080163,0.25517637,0.39561385,0.34920976
147235064,0.46749935,0.21887273,0.31362796
147579201,0.19346553,0.30893412,0.49760032
147919367,0.32696813,0.34763184,0.32540005
148150261,0.30192557,0.32941628,0.3686582
148742523,0.18414912,0.25521156,0.56063926
149977326,0.73525566,0.11660848,0.14813595
150146783,0.3413541,0.35549566,0.3031502
150460773,0.30627933,0.36178565,0.3319351
150748250,0.3116585,0.32055116,0.3677903
150838035,0.33595103,0.2855217,0.37852728
151073886,0.15294057,0.15332377,0.6937356
151790928,0.30435222,0.37945366,0.31619412
152052607,0.22812058,0.4552836,0.3165958
154218566,0.30415744,0.41937995,0.2764626
154592823,0.34768268,0.36186245,0.29045486
155853770,0.30053338,0.38934177,0.31012484
156083835,0.26675287,0.3205124,0.41273478
156361177,0.24784487,0.24156596,0.5105891
157180273,0.42541626,0.31767038,0.2569133
157570376,0.14071934,0.62896454,0.23031612
157859809,0.27674592,0.48146716,0.24178684
158195097,0.23622857,0.37829742,0.385474
158658476,0.53869236,0.24412683,0.21718088
159262910,0.29851818,0.42850554,0.27297622
159483167,0.24985886,0.33447796,0.4156632
159936506,0.26890355,0.27870756,0.4523889
160044871,0.41269416,0.2963294,0.29097646
160900647,0.41609854,0.29998165,0.28391987
162723672,0.09854686,0.095701315,0.8057518
163124322,0.3820234,0.27836245,0.33961412
163344344,0.2363983,0.20834672,0.555255
163859185,0.11262125,0.14396943,0.7434093
163889821,0.10039275,0.10738905,0.79221815
164041116,0.15082692,0.6759582,0.17321475
164659921,0.49595702,0.25978538,0.2442576
164664656,0.15510479,0.6511414,0.1937538
165845444,0.08958315,0.09246073,0.81795603
166130708,0.8043984,0.07660654,0.118994944
166267452,0.39647067,0.2827755,0.3207538
166294441,0.3477409,0.37374097,0.27851814
166521648,0.41825673,0.3377944,0.24394888
167080911,0.23507567,0.2680697,0.4968546
167419725,0.6210396,0.14272414,0.23623626
167463142,0.72292674,0.1206971,0.15637623
167592984,0.29358345,0.41737318,0.28904343
168363086,0.37170905,0.32082167,0.30746928
168772236,0.4187501,0.32744685,0.253803
169070848,0.36996484,0.31927225,0.31076288
169526192,0.09995319,0.105062254,0.7949846
169758664,0.2991133,0.2816477,0.41923898
171385530,0.36917707,0.32974288,0.30108005
171435115,0.252336,0.46480194,0.282862
172436484,0.5702543,0.2200277,0.20971793
172489334,0.412932,0.33444342,0.25262457
173364979,0.26944995,0.26914006,0.46141
174239985,0.22566138,0.53518814,0.23915048
174799786,0.54766935,0.17598145,0.27634916
174803059,0.3473348,0.3702406,0.28242466
174859383,0.22531526,0.37271795,0.40196687
175284770,0.18564647,0.15307607,0.66127753
175340347,0.19308367,0.6133122,0.19360408
175463124,0.13693817,0.717059,0.1460028
175483328,0.24573302,0.24500687,0.5092601
175598127,0.14305863,0.18421876,0.6727226
175866822,0.3803145,0.3369276,0.2827579
175995063,0.3135796,0.3488377,0.33758265
176547811,0.2680512,0.45769927,0.27424955
176652508,0.21174447,0.5591094,0.22914606
176684487,0.47611126,0.25213298,0.27175578
177022352,0.3411854,0.33389586,0.32491878
177151720,0.43744668,0.32749796,0.23505537
177431761,0.17260535,0.18924546,0.6381492
177738347,0.5287844,0.26284128,0.20837432
177767548,0.48882416,0.22580184,0.285374
177844613,0.4761104,0.26678753,0.25710204
178748804,0.1709496,0.63035995,0.19869046
178826818,0.28568208,0.4252645,0.28905332
179170564,0.3531408,0.38761678,0.25924242
179265533,0.5535871,0.22196655,0.22444633
179330311,0.4043207,0.3607767,0.23490267
179926491,0.66617054,0.12827465,0.20555474
180585934,0.53709424,0.24839942,0.21450631
181022960,0.119761765,0.119014,0.76122415
181261423,0.43916968,0.27603415,0.28479618
181419851,0.33653015,0.35001746,0.31345242
181606808,0.31416908,0.3160967,0.36973423
181975665,0.2651887,0.32010117,0.41471022
182061143,0.52165735,0.21280874,0.26553398
182297384,0.2605153,0.30963218,0.42985252
182399816,0.22482322,0.47583634,0.29934046
183203376,0.4836442,0.27602047,0.24033536
183711802,0.2798783,0.3856223,0.33449942
183840153,0.12919301,0.7431572,0.12764972
184029984,0.22856711,0.2186246,0.5528083
184364645,0.27912447,0.32027844,0.40059704
184819442,0.3255273,0.3287722,0.3457005
184876636,0.39299518,0.2303224,0.37668237
185043228,0.3425865,0.33511063,0.3223029
185371213,0.17162628,0.6248081,0.20356564
185954571,0.32433778,0.26707688,0.4085854
187078755,0.5952004,0.18511744,0.2196822
187977355,0.62297344,0.176626,0.20040053
188707092,0.36030453,0.39126524,0.24843018
189063636,0.34158987,0.35007223,0.3083379
189071365,0.32261553,0.2867418,0.39064264
189242591,0.48273858,0.28255033,0.23471111
190033685,0.2078438,0.55271363,0.23944262
191172345,0.3837578,0.29973257,0.3165096
191263734,0.55579466,0.19299756,0.25120783
191722007,0.09545633,0.09940076,0.8051429
192217120,0.43733543,0.24505213,0.31761238
192433798,0.2856197,0.38596472,0.32841566
192665216,0.30849442,0.33494532,0.35656023
193149461,0.44435203,0.31008652,0.24556153
194709019,0.17687783,0.19093272,0.63218945
195726577,0.1716289,0.6303249,0.19804616
195945682,0.52113825,0.18834664,0.29051515
196253478,0.24883829,0.4259878,0.32517394
197725054,0.2863449,0.37064165,0.34301344
197841948,0.11918528,0.12925522,0.7515595
198110984,0.4005418,0.34212908,0.25732905
198254882,0.12646821,0.72857946,0.14495231
198898099,0.13067716,0.7050361,0.16428675
199319578,0.42757878,0.2513616,0.3210596
201436038,0.28162763,0.35642007,0.36195233
201774160,0.22393498,0.257519,0.51854604
201867950,0.50229055,0.24007696,0.25763252
201911861,0.32888007,0.34234035,0.32877964
202225427,0.29453608,0.3296244,0.3758394
202396022,0.3613683,0.34544134,0.29319036
203382756,0.3553154,0.41605544,0.22862919
203987935,0.80425406,0.079249665,0.11649633
204271913,0.2933454,0.35655683,0.35009775
204321763,0.23538208,0.524518,0.24009995
204354662,0.431518,0.30748954,0.26099244
204831595,0.23291455,0.5481022,0.21898328
205157314,0.3143562,0.33439445,0.35124937
205335087,0.3464481,0.39007768,0.26347417
205393049,0.3760885,0.3411701,0.2827414
206021251,0.3500748,0.26217443,0.38775074
206296451,0.4724125,0.25111118,0.27647635
207572673,0.5421716,0.18397883,0.27384958
207609056,0.27838746,0.45786867,0.26374388
208097208,0.49889916,0.17640062,0.32470027
208540904,0.49699703,0.23733672,0.26566628
208705568,0.2582123,0.48322973,0.25855795
208746000,0.32474834,0.28215897,0.39309272
208994557,0.6404544,0.17172192,0.18782367
209076799,0.17590143,0.5937924,0.23030613
209554151,0.21014066,0.5486053,0.24125403
210135362,0.22015037,0.4217977,0.3580519
210147599,0.14996295,0.13501145,0.7150256
210167925,0.20604049,0.52298754,0.27097195
210168319,0.32831427,0.36150873,0.31017706
210343643,0.09941652,0.094426595,0.8061569
211357242,0.40025526,0.29959166,0.30015314
212498729,0.58179605,0.21894439,0.19925958
213127520,0.33214277,0.3679966,0.2998606
213416901,0.2617757,0.3367133,0.401511
213511797,0.20050196,0.5535964,0.2459017
213955494,0.15897149,0.6596951,0.18133344
214377552,0.3210358,0.23926315,0.43970105
214720140,0.19506018,0.55030954,0.25463024
215255198,0.31726843,0.30871737,0.37401417
215653632,0.41900918,0.27238178,0.30860907
215656639,0.31438905,0.32788417,0.35772678
216103711,0.42217195,0.3165723,0.26125577
216157360,0.19387099,0.4016579,0.40447107
216518798,0.32711682,0.40477055,0.26811266
216945281,0.31679296,0.31008136,0.37312573
217053150,0.22007507,0.47481227,0.3051127
217202687,0.13611962,0.7323728,0.13150755
217541315,0.371303,0.36009598,0.26860097
217883089,0.36110333,0.36567277,0.27322385
218630091,0.32711664,0.26821145,0.4046719
218717891,0.5168942,0.22291021,0.26019564
219693035,0.31579944,0.32549518,0.35870534
219783538,0.47884983,0.24434721,0.27680296
220085926,0.17981355,0.16034625,0.6598402
220094247,0.25517794,0.46338457,0.28143746
220217294,0.23567167,0.29219136,0.47213703
220319296,0.24484041,0.31386992,0.44128963
220548286,0.3547463,0.34966406,0.29558963
220616478,0.32723135,0.40927857,0.26349
220635484,0.13277176,0.13193,0.7352982
220862771,0.14394842,0.16659905,0.6894526
221075093,0.2440291,0.3237327,0.4322382
221344059,0.42358723,0.3529568,0.22345601
221821151,0.37198395,0.357383,0.27063298
221880021,0.2639912,0.5069107,0.22909823
222235567,0.3111987,0.41051805,0.2782832
222484271,0.41584638,0.30355003,0.28060353
222630273,0.31967303,0.311837,0.36848995
222642571,0.28878006,0.26772273,0.44349712
222964702,0.48312297,0.19121635,0.32566068
223152990,0.33706272,0.3999897,0.26294768
223289381,0.45529,0.29218045,0.2525296
223738749,0.21030828,0.49224588,0.2974458
223760340,0.34047112,0.32254362,0.3369852
224054156,0.3831512,0.23895489,0.37789398
224467718,0.3332115,0.34685972,0.31992874
224563036,0.23589891,0.20365044,0.5604507
224881619,0.5065245,0.2495484,0.24392709
225358058,0.20824365,0.21346454,0.57829183
225547025,0.42445523,0.25989965,0.31564516
226054378,0.41501048,0.30626395,0.2787255
226236227,0.67829,0.12697794,0.19473203
226647899,0.42944375,0.3003748,0.27018148
226913705,0.07110902,0.81925595,0.10963504
227373345,0.32774007,0.38624838,0.28601158
227601522,0.36833733,0.37832412,0.25333855
228244297,0.34832248,0.38434246,0.26733503
228729362,0.09767107,0.7840416,0.11828741
228882601,0.27481544,0.35060206,0.3745825
229125420,0.45548669,0.3102227,0.2342906
229809467,0.32509992,0.3740131,0.30088702
230316250,0.43983486,0.25977892,0.3003862
230360053,0.3476835,0.34328213,0.3090344
230629373,0.3754833,0.33178294,0.2927338
230712548,0.33544147,0.35526702,0.3092915
230754000,0.21069753,0.5217493,0.26755312
230791937,0.092308156,0.0955219,0.81216997
231761227,0.09432529,0.14193623,0.7637386
232156563,0.4420899,0.3016907,0.2562194
232434929,0.16850157,0.61023396,0.22126444
232512059,0.35830212,0.35914478,0.2825531
232877095,0.15609777,0.66587573,0.17802647
233070801,0.43843976,0.2548048,0.30675545
233223043,0.10514697,0.11371147,0.7811415
233608399,0.17369801,0.5877296,0.23857251
233753131,0.33177426,0.3253798,0.34284592
233879378,0.46481556,0.2599638,0.27522066
234126998,0.10778184,0.11216382,0.7800543
235264037,0.45294306,0.19182418,0.35523266
235365229,0.19099489,0.3170043,0.49200088
235974677,0.13663283,0.7247691,0.1385981
236132520,0.336481,0.2973334,0.36618558
236420077,0.19875917,0.50790346,0.2933374
236947751,0.2759213,0.3619116,0.36216712
237688041,0.49456713,0.267977,0.23745584
238459905,0.32235837,0.40563205,0.2720096
238720291,0.5954184,0.16927709,0.23530456
238839962,0.46909225,0.27449715,0.25641054
238990934,0.35496005,0.3664863,0.2785536
239206486,0.11234273,0.7488806,0.13877667
239726306,0.44804448,0.24742764,0.30452785
239791860,0.35065296,0.34754148,0.30180553
240261313,0.42533973,0.24400574,0.33065453
241867910,0.2830615,0.2974673,0.41947117
241944415,0.40870902,0.31839213,0.27289882
243210622,0.3152797,0.3880563,0.296664
243291222,0.34966037,0.33093968,0.31939992
243460137,0.45373523,0.26924482,0.27702004
244053056,0.45571122,0.18795995,0.35632882
244816601,0.47566175,0.2321127,0.2922255
244951454,0.7035708,0.1210072,0.17542209
245149456,0.5249046,0.23652546,0.2385699
245381573,0.27649376,0.48509264,0.23841366
245431842,0.1694033,0.6417826,0.18881412
245779613,0.24802953,0.46336776,0.28860274
246002814,0.63028777,0.18406078,0.18565157
246089960,0.12667193,0.7221163,0.15121178
246158140,0.34703687,0.29304734,0.35991576
246255497,0.38203025,0.33843735,0.27953237
246435261,0.24476656,0.22897919,0.52625424
246894000,0.23808758,0.44161883,0.32029358
246911011,0.31700844,0.38129663,0.301695
247195175,0.13252558,0.7029345,0.16453996
247208571,0.3228961,0.29378235,0.38332158
248298261,0.13500632,0.72369105,0.14130266
248507212,0.09249268,0.09712776,0.8103795
