id,pA,pB,pTie
22285215,0.26703396,0.2823221,0.450644
22513174,0.41332242,0.29892698,0.28775072
22921409,0.27518463,0.25109154,0.4737239
23469839,0.28069672,0.43026063,0.28904265
23479672,0.30532837,0.40563145,0.28904024
23752038,0.28661492,0.344733,0.36865202
23974130,0.5594998,0.23724921,0.20325094
24079185,0.538557,0.15352616,0.30791685
24212890,0.3834479,0.3001973,0.3163548
24217487,0.43917614,0.30270314,0.2581207
24244170,0.24551764,0.49016663,0.26431578
24487972,0.14016603,0.10718727,0.7526466
24694301,0.14407839,0.12798226,0.7279393
25269381,0.34273928,0.31535444,0.34190628
25560438,0.42702535,0.32235622,0.25061846
25927022,0.14654014,0.6970504,0.15640941
26009090,0.28179708,0.42144382,0.2967591
26092030,0.51936924,0.24188279,0.23874797
26741574,0.2841375,0.28601405,0.42984846
26752065,0.23151204,0.42328745,0.3452005
27368944,0.2454674,0.49412036,0.2604123
27595930,0.58838564,0.19441253,0.21720184
27937485,0.24771687,0.5077111,0.24457207
28084074,0.22939356,0.21414086,0.55646557
28207817,0.32505944,0.4061859,0.26875472
28502436,0.3428021,0.341317,0.3158809
28503704,0.46994746,0.30113512,0.22891742
28694407,0.30632383,0.45219442,0.24148174
28779054,0.124720156,0.74121857,0.1340613
29819376,0.18050048,0.6289235,0.19057606
30632871,0.17884403,0.6033968,0.21775919
30887610,0.16551995,0.17389199,0.660588
31708717,0.30950576,0.38636705,0.3041273
31970451,0.34276235,0.37096384,0.2862739
32354026,0.48324192,0.2745966,0.24216157
32574248,0.6999193,0.13844281,0.16163798
32724969,0.8036807,0.07703152,0.11928778
32992211,0.801919,0.08322465,0.114856444
33358005,0.32899943,0.320903,0.3500975
33540537,0.33093676,0.417843,0.25122023
33955780,0.23644294,0.21518448,0.54837257
33989060,0.26492566,0.48246214,0.25261223
34066561,0.5236801,0.26212052,0.21419948
34141317,0.309433,0.31184787,0.37871915
34308745,0.1656047,0.62127364,0.21312167
34309572,0.2180886,0.52022564,0.2616858
34378632,0.30123952,0.41937998,0.27938044
34712778,0.41188616,0.30787462,0.2802392
34742772,0.5543903,0.23086527,0.21474448
34888646,0.23809876,0.49629062,0.26561058
35088788,0.41033757,0.28844288,0.3012196
35188934,0.3284527,0.29868084,0.3728664
35303250,0.17665371,0.1610044,0.6623419
35471736,0.23268636,0.35384125,0.41347238
36171158,0.22014959,0.27335346,0.50649697
36963252,0.27742696,0.28536177,0.4372113
37409670,0.51983917,0.2296875,0.2504733
37653109,0.2835076,0.38921103,0.3272814
37697874,0.34121972,0.31577286,0.34300742
37875624,0.3883687,0.34592307,0.26570815
37896187,0.20916735,0.57368153,0.2171511
39145012,0.38787603,0.3520914,0.26003256
40014519,0.32376382,0.34345308,0.33278307
40025404,0.17607062,0.17032798,0.6536014
40172326,0.3622768,0.31845844,0.31926477
40686068,0.37576407,0.2516355,0.37260053
40718039,0.51351047,0.2616565,0.22483306
41634841,0.22676235,0.18407892,0.58915865
41939754,0.5608829,0.19914283,0.23997417
42048887,0.28207392,0.42084825,0.29707786
42196315,0.112272814,0.76867425,0.119053006
43199588,0.64225876,0.14564666,0.21209455
43393319,0.686651,0.11666819,0.19668081
44216523,0.16376281,0.6555107,0.18072648
44429455,0.71149737,0.11542018,0.1730824
45203971,0.07499686,0.82585335,0.099149786
45295652,0.22159535,0.47789404,0.30051064
45742698,0.075779974,0.82323384,0.10098619
45862971,0.2760482,0.24486215,0.4790897
45871743,0.42741638,0.29147926,0.28110436
46097953,0.39964852,0.35956594,0.24078557
46364451,0.26222944,0.22720644,0.5105641
47623951,0.41931129,0.3218028,0.25888595
48070351,0.48972183,0.28744876,0.2228294
48469580,0.41644508,0.28861976,0.29493517
48531611,0.31208512,0.33295727,0.3549576
48576265,0.60522646,0.19369665,0.20107691
48656223,0.16919674,0.6494949,0.18130843
48670803,0.37276104,0.34020293,0.28703606
49066516,0.47363096,0.29838994,0.22797906
49148726,0.7234237,0.12716366,0.14941263
49435804,0.39209187,0.3298803,0.27802786
50756439,0.30260572,0.2823122,0.41508204
51122739,0.30306932,0.39806804,0.29886264
51421088,0.33361566,0.34024704,0.3261373
51460330,0.36198685,0.36088,0.27713314
51473653,0.22766247,0.53205574,0.24028173
51526530,0.1682804,0.6572151,0.17450461
51766718,0.3221249,0.33567792,0.34219718
51806745,0.6396734,0.16423649,0.19609006
51908978,0.3331396,0.311528,0.3553324
52094506,0.13340126,0.7279739,0.13862495
52797780,0.15450421,0.6815003,0.16399543
53058989,0.23970807,0.42683792,0.3334541
53091456,0.2532253,0.28330174,0.463473
53134540,0.5360866,0.17649567,0.28741768
53527420,0.20917293,0.5914494,0.19937764
54024689,0.3748813,0.33697724,0.28814143
54262195,0.61712956,0.17159516,0.21127526
54551429,0.2925057,0.3083394,0.39915484
54955806,0.53709126,0.20969823,0.25321048
54973675,0.22933717,0.5183517,0.2523112
55198760,0.13957258,0.12651679,0.7339107
55301863,0.3838509,0.3508725,0.26527655
55654310,0.33986527,0.33361274,0.32652205
55695969,0.14181052,0.7101785,0.14801095
56375195,0.12591541,0.740406,0.13367859
56470233,0.6407291,0.1822146,0.17705622
56721443,0.31980616,0.3241995,0.3559944
56787434,0.25811774,0.4142007,0.32768148
57180984,0.237643,0.24507323,0.5172838
58127902,0.35317156,0.33484596,0.31198248
58129946,0.51695967,0.246926,0.2361144
58178065,0.3729754,0.28960943,0.33741507
58320015,0.19441964,0.59445596,0.21112445
58844122,0.38927624,0.29658827,0.3141355
59036967,0.2363585,0.23618214,0.5274594
59076194,0.31369993,0.4218873,0.26441276
59346615,0.3089032,0.33026427,0.3608326
59377658,0.26047665,0.3271128,0.41241056
59404377,0.29534814,0.35249037,0.3521616
59806204,0.21994992,0.5407454,0.23930474
59939964,0.39974874,0.30069318,0.2995581
61501780,0.51803637,0.26514578,0.21681789
61609805,0.13244458,0.12068775,0.7468677
61965696,0.22537324,0.45663998,0.3179868
61999541,0.27239525,0.41887787,0.30872694
62069597,0.6591242,0.16263837,0.1782374
62126909,0.5868143,0.2017223,0.21146338
62750940,0.20557594,0.55927515,0.23514888
63662467,0.24988799,0.32252115,0.42759088
63815707,0.19422208,0.6105116,0.19526635
64711480,0.11125098,0.099070065,0.789679
64987913,0.26704255,0.51842844,0.21452898
65504068,0.100302875,0.081921436,0.8177758
65868091,0.6472917,0.17375329,0.17895505
65900695,0.54311156,0.21449281,0.2423956
66699553,0.37884426,0.33708894,0.28406686
67606846,0.33887532,0.36017781,0.30094695
69767403,0.24485986,0.41068414,0.34445605
70893707,0.3797286,0.30493066,0.31534073
71132119,0.29836455,0.4560085,0.24562693
71190948,0.63919324,0.16500482,0.19580194
72237387,0.058769356,0.8452177,0.09601299
73298758,0.34748203,0.40050042,0.2520176
73480272,0.25096396,0.28428352,0.4647525
73710468,0.5920183,0.19236696,0.21561478
73736742,0.44454426,0.3143708,0.24108495
73902561,0.2892394,0.32735556,0.38340497
74125158,0.42401332,0.3047413,0.2712454
74591564,0.26740474,0.28116766,0.4514277
75162689,0.49239463,0.25748232,0.25012305
75636523,0.3533936,0.33198705,0.31461936
75652056,0.2651992,0.24822405,0.48657674
76043195,0.2603317,0.25999668,0.4796716
76316376,0.31391388,0.28773034,0.39835587
77164741,0.103506826,0.092701614,0.8037915
77293566,0.4021147,0.32743597,0.27044928
77862025,0.09467463,0.7819351,0.123390354
78719920,0.06747638,0.8325376,0.099986
78726841,0.41241708,0.30799356,0.27958938
79087561,0.35105005,0.32157972,0.32737023
79405520,0.22904138,0.30782637,0.4631322
79519224,0.4378846,0.3129484,0.249167
79523242,0.6789023,0.13946703,0.18163069
79629494,0.19930832,0.6065227,0.19416893
79780700,0.508472,0.21168287,0.27984512
80525318,0.39430416,0.23885131,0.36684453
80678508,0.35037056,0.359867,0.28976238
80968808,0.32816365,0.34425732,0.32757893
81238423,0.17773639,0.1518053,0.6704583
81655735,0.26146436,0.19129562,0.5472401
82344731,0.36951274,0.32251713,0.30797017
82849718,0.41387278,0.2664582,0.31966895
83377839,0.28567925,0.34185553,0.37246525
83509981,0.31092766,0.33912155,0.3499508
84483673,0.45465383,0.29551747,0.24982864
84652878,0.22233817,0.33586723,0.4417945
85273352,0.49102983,0.24692596,0.2620442
86063424,0.35907796,0.3471204,0.29380158
86573522,0.26919007,0.44959635,0.28121355
87142305,0.58211976,0.22714552,0.19073468
87213079,0.38724363,0.32827663,0.28447977
88263458,0.4609521,0.2929171,0.24613081
88518623,0.30802748,0.37448546,0.31748706
88787348,0.11657774,0.13398927,0.74943304
88870528,0.68003416,0.1524213,0.16754457
88943976,0.20558034,0.5602657,0.23415388
89547592,0.11268018,0.09011953,0.7972003
90318969,0.5575181,0.25296122,0.18952063
90598504,0.22855897,0.46375313,0.30768797
90752096,0.39153364,0.309873,0.29859337
91036999,0.26924118,0.27884176,0.45191708
91073225,0.35767147,0.4105258,0.23180273
91542193,0.40965614,0.25779322,0.3325507
91641175,0.33182928,0.34448785,0.32368287
92196834,0.29073128,0.38692647,0.32234213
92657890,0.27265045,0.43515497,0.29219455
92816758,0.22206934,0.5629872,0.21494342
93080131,0.4791357,0.18472593,0.33613843
93187704,0.09478443,0.08239887,0.82281667
93979331,0.27089596,0.45908317,0.270021
94423307,0.21157251,0.23334287,0.5550846
94550320,0.49889874,0.24582458,0.25527668
94620029,0.33229944,0.24264148,0.42505902
95042730,0.2807468,0.39003378,0.32921943
95070638,0.40744734,0.23999427,0.35255837
95949138,0.34895444,0.276419,0.3746266
96574725,0.7551898,0.08843152,0.15637866
96946600,0.07245395,0.061657496,0.86588854
97391343,0.1842814,0.20733884,0.60837966
97535673,0.1849229,0.19674492,0.61833215
98606019,0.78769964,0.09330668,0.118993625
99337382,0.3882697,0.32263297,0.28909734
99602950,0.4611924,0.31769016,0.2211174
99768258,0.22302435,0.53943485,0.23754078
100242235,0.14865415,0.70103204,0.15031387
100592931,0.38266152,0.3422261,0.27511233
100940158,0.21266489,0.2098584,0.5774767
101285917,0.5105764,0.22756979,0.26185372
102249854,0.5154829,0.259133,0.2253841
102834482,0.5498581,0.24407272,0.20606907
103521570,0.27238584,0.45498985,0.2726242
103982723,0.3871546,0.30868736,0.30415806
105091542,0.44370013,0.23399074,0.32230914
105266972,0.2211062,0.23308066,0.54581314
105586158,0.29559314,0.48207808,0.22232881
105763138,0.4231294,0.31640244,0.26046816
106266353,0.2804354,0.29787016,0.4216945
107344797,0.30489436,0.33730838,0.3577972
108017283,0.3371133,0.40930054,0.25358608
108183829,0.4114093,0.33814108,0.25044966
108720029,0.35069832,0.2910688,0.35823283
109427323,0.24106397,0.32602417,0.43291187
109568328,0.62836146,0.13018918,0.24144936
109599364,0.40386033,0.35326627,0.24287343
110306747,0.27541116,0.38928148,0.33530736
111048085,0.24598157,0.25316215,0.50085634
111472473,0.4023075,0.3093922,0.28830025
112587107,0.33337408,0.2509367,0.4156892
113299919,0.209683,0.53401566,0.2563014
113533799,0.41950306,0.27542877,0.30506814
113972794,0.2646455,0.28856927,0.44678518
114723677,0.33649686,0.40262794,0.2608753
114935782,0.3977758,0.32518125,0.27704293
115323295,0.23789702,0.23037842,0.5317245
117012844,0.10585779,0.7740871,0.1200552
117219507,0.2077811,0.22961397,0.56260496
117265612,0.5471198,0.23292263,0.21995753
118341212,0.25847363,0.26745975,0.47406667
118404397,0.32282797,0.3970347,0.28013733
118627274,0.39028305,0.3244169,0.28530005
118722601,0.7095872,0.104340374,0.18607248
119110638,0.57332087,0.21377884,0.21290031
119160380,0.095297545,0.7895437,0.115158714
119265914,0.21422492,0.22049187,0.5652832
119535497,0.5791474,0.22931956,0.19153304
119599813,0.15461971,0.6650189,0.18036136
120072579,0.3643341,0.32723802,0.30842778
120683198,0.61062664,0.20687859,0.18249474
121504720,0.63049376,0.17051183,0.1989944
121513463,0.07421262,0.062374372,0.863413
121576405,0.39922446,0.2943067,0.30646884
122577886,0.49963036,0.24997358,0.25039598
122947958,0.3452092,0.38037813,0.27441266
123699166,0.32961836,0.36976165,0.30062005
124540621,0.27067903,0.30154026,0.42778072
124556638,0.28872165,0.42898193,0.28229645
124968420,0.29132283,0.3321068,0.3765704
125023135,0.7366423,0.10617408,0.15718354
126018958,0.32484728,0.36350262,0.3116501
126758520,0.24282022,0.4258974,0.33128238
127638822,0.22151671,0.50473523,0.27374798
127952450,0.30940264,0.40700778,0.28358957
128420893,0.29892612,0.40714616,0.29392773
128621477,0.22949442,0.242786,0.52771956
128655717,0.26851153,0.38173532,0.34975314
129103844,0.35708007,0.37569568,0.26722425
129439345,0.37540716,0.35488147,0.26971135
129517551,0.16159235,0.66327,0.17513761
130065839,0.07973093,0.80245066,0.11781843
130081095,0.5184819,0.27318627,0.20833188
130204179,0.11569574,0.7535472,0.13075708
130213181,0.10910682,0.77032954,0.12056365
130620240,0.24036512,0.3825504,0.37708443
130853270,0.18475448,0.5642869,0.2509586
131021828,0.111483626,0.7616174,0.12689903
131288722,0.30224106,0.37036753,0.3273915
131389926,0.2862941,0.38604236,0.32766348
132674740,0.63130933,0.16917948,0.19951122
134149491,0.47585273,0.26920614,0.25494117
134445396,0.36308822,0.3439343,0.29297742
134688770,0.48356143,0.16038893,0.3560497
135231029,0.41377273,0.35230085,0.23392639
135540059,0.51901716,0.23515919,0.2458236
135869560,0.11018603,0.7668832,0.12293078
135900190,0.20018005,0.5862502,0.21356975
136065660,0.3507196,0.32239506,0.32688537
136676644,0.35067883,0.3257505,0.3235706
137036826,0.34984985,0.34202936,0.30812082
137313384,0.19480231,0.51663065,0.2885671
137833261,0.36165455,0.37268868,0.26565677
138790660,0.3583914,0.18726277,0.45434588
139032486,0.36274904,0.36090764,0.27634326
139055827,0.24327977,0.22087424,0.535846
139105634,0.4979283,0.2505906,0.25148103
140165849,0.4938717,0.19733147,0.30879685
140695017,0.38202935,0.37721813,0.24075252
140746031,0.41478243,0.30818433,0.27703327
141264536,0.3419585,0.3223056,0.33573586
142493053,0.36466885,0.3386452,0.29668596
142505097,0.5704581,0.19911966,0.23042226
142666279,0.31232536,0.32515457,0.36252004
142679386,0.32690668,0.25610837,0.41698495
143010462,0.17864025,0.6152763,0.20608349
143051684,0.2867419,0.27594838,0.4373097
143558501,0.3077938,0.34691393,0.34529233
143789824,0.4918305,0.24133427,0.2668352
143823770,0.34456578,0.3409376,0.3144967
144031797,0.17756863,0.6111821,0.2112493
144205806,0.21578985,0.23864998,0.5455602
144375426,0.5604267,0.18930224,0.25027108
144563009,0.26949188,0.3054869,0.42502126
144706335,0.27921712,0.42556491,0.29521802
145295832,0.47429237,0.26349878,0.26220882
145561897,0.29404253,0.40496624,0.30099133
145827113,0.26823172,0.47270873,0.25905955
146542743,0.23556593,0.4279616,0.33647245
146787255,0.24752924,0.25253215,0.49993855
147063229,0.144046,0.6942331,0.16172093
147468615,0.45602366,0.31157956,0.23239683
147859717,0.4342777,0.3142306,0.25149176
148003798,0.26926857,0.4616295,0.2691019
148258418,0.39802176,0.24796642,0.3540118
148695806,0.26943034,0.29802254,0.43254712
149100026,0.5997173,0.2038661,0.19641663
149161108,0.5364772,0.25102776,0.2124951
149284203,0.2871571,0.3901159,0.32272702
149792659,0.23330154,0.53327644,0.23342206
150646471,0.6892737,0.14294663,0.16777964
150857616,0.2629785,0.33123016,0.4057913
151335809,0.33968645,0.34860873,0.31170487
151552176,0.50104713,0.27944735,0.2195056
151787967,0.2294124,0.46324694,0.30734068
151933871,0.36497813,0.37210426,0.26291764
151960085,0.1423687,0.69730234,0.16032897
152173215,0.3778807,0.32967156,0.29244778
152461046,0.24645144,0.28058818,0.47296032
152585393,0.38692147,0.34478706,0.2682915
152734262,0.5420208,0.23365569,0.22432354
153238616,0.31503198,0.33856586,0.3464021
153369406,0.54504085,0.1989961,0.25596306
153507087,0.40543652,0.33438224,0.2601813
154933089,0.3204938,0.3701145,0.30939183
155938206,0.42841887,0.27999428,0.29158673
155960442,0.51767117,0.2561731,0.2261557
156778175,0.38013276,0.36712414,0.2527431
157015136,0.22071654,0.17186826,0.60741514
157287102,0.19641343,0.59456825,0.20901826
157534903,0.3341777,0.3655588,0.30026352
157635157,0.2953824,0.38764718,0.31697044
158468964,0.3233152,0.38273877,0.29394606
158817196,0.18210988,0.57089555,0.24699457
159160826,0.6509797,0.15295841,0.19606194
159325465,0.5169741,0.18684871,0.29617718
159834707,0.18958312,0.20576572,0.60465115
159949147,0.38159752,0.32109857,0.2973039
159965987,0.5236329,0.25003305,0.22633411
160206260,0.52923113,0.23890287,0.2318659
160293935,0.38742033,0.3467053,0.26587442
160817237,0.53291076,0.24947853,0.21761072
160934951,0.16354898,0.12224906,0.7142019
161260435,0.15864511,0.68192774,0.15942714
161260796,0.5088348,0.24257022,0.24859506
161269431,0.42673227,0.32527122,0.24799655
161447803,0.6315442,0.18308648,0.18536933
161667354,0.25748965,0.32703918,0.41547117
161980222,0.3363983,0.28256127,0.38104045
162600684,0.27728352,0.2778455,0.44487107
163190329,0.27362087,0.4030612,0.32331792
163676223,0.24959856,0.2652991,0.48510236
163840104,0.74489504,0.11644732,0.1386576
164059111,0.6061562,0.18974224,0.20410159
164166763,0.17842597,0.17089649,0.6506775
164272932,0.3599582,0.35592273,0.28411904
164554377,0.29423422,0.2842019,0.4215639
164806500,0.30101794,0.3252806,0.3737015
164828765,0.5401717,0.2429822,0.21684617
164845254,0.56413054,0.21178506,0.22408438
164977642,0.22608268,0.23434481,0.53957254
165163307,0.109426826,0.76369077,0.12688236
165668322,0.3241358,0.41849163,0.25737253
166120566,0.35468218,0.36190933,0.2834085
166944633,0.66744876,0.14760232,0.18494892
167247924,0.17743735,0.6171111,0.20545152
167517523,0.6594696,0.15633136,0.18419898
167957798,0.44237703,0.27611437,0.2815086
168471733,0.3287892,0.35294253,0.31826836
168503533,0.3897333,0.32883435,0.28143236
169063413,0.0680816,0.06267358,0.86924493
169318267,0.42871463,0.27347514,0.29781014
169763328,0.20195842,0.5977405,0.20030113
169784149,0.6255601,0.17369047,0.2007494
170580450,0.25695622,0.32740325,0.41564056
170935158,0.2340991,0.35067138,0.41522962
171084912,0.22438541,0.20319553,0.57241905
171367910,0.32055265,0.33292896,0.3465184
171753964,0.32135332,0.4180045,0.26064223
171887744,0.4308877,0.31821063,0.25090173
172104274,0.4165816,0.33596697,0.24745138
172178833,0.20530221,0.56237423,0.23232356
173729787,0.3543211,0.32462382,0.3210551
173765586,0.14311467,0.70918965,0.14769569
173942635,0.3395276,0.38776225,0.2727102
173988927,0.40829578,0.32451692,0.26718736
174468382,0.32095432,0.29890126,0.3801444
175569031,0.07838461,0.0762697,0.8453457
175978056,0.21972676,0.546776,0.23349728
176112915,0.16660917,0.6182424,0.21514845
176941038,0.4312945,0.3346304,0.23407511
176979943,0.38147947,0.32946208,0.2890584
177086090,0.38428113,0.32731292,0.2884059
177180419,0.28010982,0.41662857,0.30326158
177333087,0.12421935,0.7356804,0.14010029
178031890,0.41379753,0.29253295,0.29366943
178181746,0.16991831,0.603433,0.22664869
178376585,0.2710828,0.37651476,0.35240245
178496942,0.19278271,0.60481626,0.20240104
178768580,0.31595194,0.31884304,0.36520502
178772381,0.27489698,0.4834756,0.24162745
178785698,0.43873674,0.3410541,0.22020917
180795941,0.2079644,0.58795893,0.20407665
181579619,0.31533912,0.3633479,0.32131308
181584535,0.29089892,0.38507065,0.32403043
182026013,0.34190902,0.34630218,0.3117887
182092577,0.704551,0.13286243,0.16258666
182107952,0.35551548,0.33642143,0.30806312
182331123,0.11953257,0.10471364,0.77575386
182345336,0.45559767,0.25548273,0.2889196
182659650,0.2500363,0.17259465,0.577369
182842100,0.19707268,0.5320787,0.2708486
183229951,0.47961456,0.2878737,0.23251182
183348882,0.7136593,0.12998472,0.15635605
184043653,0.2359237,0.55154103,0.21253525
184148886,0.3905748,0.3656564,0.24376878
184368450,0.24665082,0.3649495,0.38839966
184461160,0.6188114,0.19570114,0.18548736
184518781,0.26194128,0.35189828,0.38616043
185826596,0.3775117,0.32899162,0.2934966
186305875,0.29051456,0.31325057,0.39623484
186788542,0.23491119,0.46760848,0.29748043
186847934,0.30315953,0.27656028,0.42028022
187157431,0.23259401,0.36346132,0.40394467
188383023,0.33318484,0.3752499,0.2915652
189859519,0.2924032,0.26058412,0.4470127
190120251,0.33714595,0.29565707,0.36719692
190820279,0.28594133,0.24993867,0.46411994
193083004,0.41218954,0.2227845,0.3650259
193136942,0.41750082,0.31614628,0.26635286
193159750,0.33795917,0.37247732,0.28956348
193252255,0.3138395,0.2855888,0.40057167
193321358,0.5615491,0.23892787,0.19952297
193426836,0.33769345,0.35413256,0.30817395
193910852,0.2729918,0.47988424,0.24712393
195534409,0.24240121,0.47473595,0.28286287
195978680,0.6872427,0.14975679,0.16300052
196232084,0.36970228,0.3691301,0.26116773
196412039,0.31209737,0.29612163,0.3917811
197292572,0.26201928,0.30857578,0.4294049
197535755,0.3418065,0.32154512,0.3366484
197894508,0.23568489,0.2569699,0.50734526
198631528,0.097667456,0.7850623,0.11727027
198765122,0.31695008,0.29668546,0.38636452
199296303,0.33610255,0.37138608,0.2925114
200449446,0.27343434,0.32259104,0.40397465
200811762,0.603274,0.17780164,0.21892436
201084034,0.40402263,0.35390875,0.24206865
202095880,0.2432163,0.48754537,0.26923835
203173297,0.2594519,0.4048095,0.3357386
203773530,0.23259753,0.3087763,0.4586262
203856166,0.40674326,0.30940992,0.28384677
203972521,0.57669604,0.21953824,0.20376572
204028301,0.716108,0.12915035,0.15474166
204245400,0.33500645,0.35562518,0.3093683
204621322,0.48393518,0.24017078,0.27589402
204857937,0.23245043,0.5513582,0.21619129
207038215,0.13307978,0.7145798,0.1523404
207507311,0.22617923,0.3562717,0.41754904
208572281,0.21951707,0.17539518,0.6050877
208898961,0.5532851,0.19294958,0.25376529
209332411,0.27079257,0.3547297,0.37447768
209436261,0.4105161,0.30530006,0.28418377
209657847,0.35168365,0.37676054,0.27155593
212409560,0.26973534,0.46427023,0.26599443
212429303,0.13577682,0.7296609,0.13456233
213350108,0.34812462,0.35725144,0.29462397
214054171,0.14391313,0.11799122,0.7380957
214525000,0.19799544,0.28918597,0.51281863
215113892,0.21590763,0.55014855,0.23394378
215201492,0.15727979,0.6467649,0.1959553
215898955,0.23303892,0.25481668,0.5121443
216170421,0.39297923,0.36099166,0.24602903
216251817,0.37234527,0.29038855,0.33726627
216937721,0.48733005,0.27490565,0.23776425
216998706,0.23168512,0.5556118,0.21270306
217178618,0.7676554,0.0893983,0.1429463
217359682,0.34114292,0.36756113,0.291296
217696823,0.7418035,0.116385646,0.1418108
217849742,0.5122142,0.2506283,0.23715752
218034551,0.30988237,0.47310245,0.2170151
218312736,0.24496685,0.4182923,0.33674076
218477317,0.18491052,0.15941893,0.6556705
218561080,0.310199,0.3736007,0.31620035
218841179,0.42639372,0.29999313,0.2736132
218845119,0.8049862,0.07082593,0.1241879
219367387,0.119077146,0.13652779,0.7443951
219480896,0.29853424,0.44163296,0.25983283
220189627,0.34032708,0.3658231,0.29384986
220615907,0.35692608,0.35320863,0.2898653
220647257,0.262645,0.3028556,0.43449944
220934632,0.32067868,0.2712637,0.40805766
221706740,0.17886351,0.60653174,0.21460482
221761045,0.1711505,0.15267128,0.6761783
221849810,0.12239145,0.111903094,0.76570547
223491161,0.41028967,0.33006808,0.25964224
223667535,0.50613797,0.26252446,0.23133756
223846341,0.16462655,0.6070919,0.22828154
224122379,0.32661432,0.3177862,0.35559943
224267964,0.75927573,0.11469156,0.12603271
224586690,0.5707356,0.19760747,0.23165695
224951848,0.114431225,0.7594473,0.1261215
225564334,0.6583783,0.14587542,0.19574627
225767162,0.41416627,0.30266005,0.28317374
225917219,0.31030887,0.34789878,0.34179235
226032403,0.36533073,0.32927886,0.30539042
226301612,0.48864457,0.28874633,0.22260913
226430849,0.49751827,0.28567332,0.21680841
226969395,0.25101113,0.4640184,0.28497046
227206157,0.2886605,0.3865002,0.32483935
227631126,0.36424288,0.326928,0.3088292
227759644,0.3150477,0.35412174,0.33083057
228286132,0.2518046,0.48383638,0.2643591
228410393,0.3829871,0.3283224,0.28869057
228432526,0.17776737,0.59323806,0.22899465
228578967,0.22662342,0.17918791,0.59418863
228700508,0.76171744,0.099698246,0.1385844
228759454,0.5488913,0.20266892,0.24843974
229117107,0.41568685,0.21041663,0.3738965
229347250,0.38067076,0.39623684,0.22309238
229368716,0.31688157,0.41860232,0.26451606
229754628,0.28479612,0.42691863,0.28828517
229786679,0.22339417,0.49230486,0.28430098
230240980,0.3267218,0.36871684,0.3045614
231261754,0.32962286,0.24513344,0.42524365
231447935,0.44617802,0.28116456,0.27265742
232522495,0.25681502,0.4090347,0.3341503
232653054,0.27866918,0.43649635,0.2848345
232893642,0.14431605,0.7031939,0.1524901
233036963,0.38005978,0.3227095,0.29723075
233550796,0.38109627,0.29838976,0.320514
234954733,0.321703,0.31549627,0.3628007
235235600,0.3510421,0.3703509,0.27860698
235480088,0.33893082,0.37749454,0.28357467
235832452,0.16120593,0.15437183,0.6844222
236159723,0.2689124,0.4749591,0.2561285
236438456,0.4991792,0.26924717,0.23157354
236674618,0.19198988,0.6039929,0.20401727
237030727,0.27430242,0.30304042,0.42265713
238069683,0.3180292,0.35645086,0.32552
238528190,0.563558,0.21320163,0.22324038
238547629,0.31004044,0.35612935,0.33383024
238633992,0.4137288,0.32240963,0.26386166
238950699,0.35367167,0.36522222,0.28110608
238996537,0.66640437,0.1361428,0.19745287
239228090,0.4928458,0.18291752,0.32423666
